epoch,loss,psnr,val_loss,val_psnr
0,0.00814262218773365,26.52776527404785,0.0019306186586618423,30.161991119384766
1,0.0016190638998523355,31.376184463500977,0.0012556955916807055,32.595481872558594
2,0.0013278421247377992,32.551490783691406,0.001042960793711245,33.88851547241211
3,0.0011650538071990013,33.40887451171875,0.0012067898642271757,31.56221580505371
4,0.0010811565443873405,33.873382568359375,0.0009414898231625557,34.04310607910156
5,0.0010373315308243036,34.16060256958008,0.00108979525975883,32.2995491027832
6,0.0010035227751359344,34.39944839477539,0.0009256390039809048,33.988773345947266
7,0.0009842704748734832,34.58872985839844,0.0008337186882272363,35.328590393066406
8,0.0009628704865463078,34.76270294189453,0.0008435464114882052,34.79921340942383
9,0.0009441415895707905,34.898075103759766,0.000845339905936271,34.942874908447266
10,0.000933838717173785,35.035560607910156,0.0008231798419728875,34.87201690673828
11,0.000872883596457541,36.09409713745117,0.000778044865000993,35.90663528442383
12,0.0008727377862669528,36.04072952270508,0.00077094353036955,36.119510650634766
13,0.0008678153972141445,36.07957458496094,0.000770611222833395,35.911617279052734
14,0.0008610584191046655,36.15611267089844,0.0008066223235800862,35.226806640625
15,0.0008517552050761878,36.2120246887207,0.0007559770601801574,36.29710006713867
16,0.0008536908426322043,36.2572135925293,0.000760046998038888,36.034358978271484
17,0.0008470749016851187,36.29042434692383,0.0007549825240857899,36.178672790527344
18,0.0008449599263258278,36.31089401245117,0.0007644702563993633,35.847713470458984
19,0.0008273771964013577,36.8905143737793,0.000736086571123451,36.69609451293945
20,0.0008188679348677397,36.836509704589844,0.0007362901233136654,36.53813171386719
21,0.0008191335946321487,36.843177795410156,0.0007360567688010633,36.482521057128906
22,0.000817934749647975,36.86333084106445,0.000728717481251806,36.836181640625
23,0.0008171544759534299,36.890907287597656,0.0007278606644831598,36.776878356933594
24,0.0008158774580806494,36.89883041381836,0.0007307438063435256,36.61664962768555
25,0.0008129308698698878,36.911460876464844,0.0007231250056065619,36.896697998046875
26,0.0008125590393319726,36.90362548828125,0.0007237980607897043,36.80223846435547
27,0.0008076875819824636,36.95708084106445,0.0007195432553999126,36.9687614440918
28,0.0008098112884908915,36.95326232910156,0.0007238437538035214,36.916259765625
