epoch,loss,psnr,val_loss,val_psnr
0,0.0068928892724215984,27.327560424804688,0.0017647083150222898,30.67937469482422
1,0.0015296329511329532,31.698869705200195,0.0012146688532084227,32.61782455444336
2,0.0012542270123958588,32.93861770629883,0.0010397495934739709,33.537803649902344
3,0.0011479200329631567,33.5843391418457,0.0009485621121712029,34.20758819580078
4,0.0010889604454860091,34.02265930175781,0.0009170878329314291,34.323814392089844
5,0.0010484869126230478,34.39708709716797,0.0008828496793285012,34.66197204589844
6,0.001022034790366888,34.636234283447266,0.0008597468840889633,35.03531265258789
7,0.0010030213743448257,34.86547088623047,0.0008531857747584581,34.96045684814453
8,0.0009847506880760193,35.06582260131836,0.0008360075298696756,35.29199981689453
9,0.0009777782252058387,35.150875091552734,0.000831904006190598,35.244903564453125
10,0.0009602663340047002,35.338069915771484,0.0008183550089597702,35.403621673583984
11,0.0009568636305630207,35.42403030395508,0.0008044384303502738,35.769630432128906
12,0.0009491887176409364,35.50590896606445,0.0008072840864770114,35.565940856933594
13,0.0009434884414076805,35.592594146728516,0.000794332183431834,35.82734680175781
14,0.0009373638895340264,35.674781799316406,0.0008002416579984128,35.43995666503906
15,0.0009273352334275842,35.75288772583008,0.0007942462689243257,35.56753158569336
16,0.0009205494425259531,35.84503936767578,0.0007815184071660042,35.9974365234375
17,0.0009187769028358161,35.880340576171875,0.0007730086799710989,36.205318450927734
18,0.0009147499804385006,35.9663200378418,0.0007673790096305311,36.268192291259766
19,0.0009108589147217572,36.018096923828125,0.0007639140239916742,36.41877746582031
20,0.0009103179909288883,36.026893615722656,0.0007623404962942004,36.40077590942383
21,0.0009013084345497191,36.095157623291016,0.0007829100941307843,35.587100982666016
22,0.000902818632312119,36.11109924316406,0.000767272780649364,35.97370147705078
23,0.0008960270206443965,36.17677307128906,0.000761627044994384,36.229759216308594
24,0.000893991906195879,36.220340728759766,0.000759257934987545,36.235137939453125
25,0.0008763276855461299,36.77910232543945,0.000748431368265301,36.595489501953125
26,0.0008802665979601443,36.67738723754883,0.0007548611611127853,36.21921157836914
27,0.000875672441907227,36.7236328125,0.0007443794747814536,36.67203903198242
28,0.0008760617347434163,36.73769760131836,0.0007412647246383131,36.77762985229492
29,0.0008719979668967426,36.76728439331055,0.0007418550085276365,36.70216751098633
30,0.0008722631027922034,36.77616882324219,0.0007429344695992768,36.62287902832031
31,0.0008718004683032632,36.78036117553711,0.0007463534129783511,36.53049850463867
32,0.0008700488833710551,36.787322998046875,0.0007503406377509236,36.205108642578125
33,0.0008682546322233975,36.80023956298828,0.0007369207451120019,36.853721618652344
34,0.0008693399140611291,36.81565856933594,0.000739716284442693,36.83135986328125
35,0.0008682745974510908,36.84379959106445,0.0007359132869169116,36.86212921142578
36,0.0008674066048115492,36.83506393432617,0.0007368483929894865,36.8023567199707
37,0.0008678595186211169,36.85690689086914,0.000736445770598948,36.7864875793457
38,0.0008675126009620726,36.86737823486328,0.0007358111906796694,36.912967681884766
39,0.0008653313270770013,36.87655258178711,0.0007360916933976114,36.712562561035156
40,0.0008648813818581402,36.87775802612305,0.000732044514734298,36.96064376831055
41,0.0008617691928520799,36.90286636352539,0.0007304322207346559,37.068702697753906
42,0.0008628328214399517,36.89434051513672,0.0007312605157494545,36.941741943359375
43,0.0008657564758323133,36.89012908935547,0.0007309797219932079,36.832557678222656
44,0.0008614129037596285,36.91331481933594,0.0007291180663742125,37.03925704956055
45,0.0008588380296714604,36.925880432128906,0.0007297562551684678,36.97066879272461
46,0.000862401444464922,36.92059326171875,0.0007299290737137198,36.910614013671875
47,0.0008550764177925885,37.184818267822266,0.0007276588003151119,37.06964874267578
48,0.0008537015528418124,37.15846633911133,0.0007256787503138185,37.15774917602539
49,0.0008559703128412366,37.15456771850586,0.0007260377751663327,37.05363464355469
50,0.000854849349707365,37.158878326416016,0.0007248421898111701,37.138614654541016
51,0.0008507861639373004,37.1794548034668,0.0007243226282298565,37.15568923950195
52,0.000854247366078198,37.165740966796875,0.000723241304513067,37.20463562011719
53,0.0008528110338374972,37.17319107055664,0.0007254473748616874,37.02476119995117
54,0.0008530673803761601,37.29287338256836,0.0007224805885925889,37.23187255859375
55,0.0008498852839693427,37.28290557861328,0.0007223007269203663,37.203102111816406
56,0.000850207987241447,37.284908294677734,0.0007217428646981716,37.255577087402344
57,0.0008470790926367044,37.29665756225586,0.0007216813392005861,37.23530197143555
58,0.000851189368404448,37.2805290222168,0.0007219936233013868,37.20650863647461
59,0.0008458860102109611,37.292091369628906,0.0007213807548396289,37.26799392700195
60,0.0008432756876572967,37.36164855957031,0.0007203470449894667,37.28060531616211
61,0.0008465159917250276,37.354251861572266,0.0007205813308246434,37.26893615722656
62,0.0008502198033966124,37.33322525024414,0.0007201769039966166,37.289669036865234
63,0.0008449222659692168,37.33815002441406,0.0007206168957054615,37.27513885498047
64,0.0008489229949191213,37.33942794799805,0.0007200065883807838,37.294654846191406
65,0.0008492377819493413,37.338165283203125,0.0007200991385616362,37.285736083984375
66,0.0008459848468191922,37.35175323486328,0.0007197497761808336,37.292823791503906
67,0.0008481526165269315,37.352420806884766,0.0007197486120276153,37.308807373046875
68,0.0008442344260402024,37.377811431884766,0.0007194080390036106,37.3113899230957
69,0.0008441713871434331,37.378360748291016,0.0007191570475697517,37.31877517700195
70,0.0008479474927298725,37.366363525390625,0.0007189587922766805,37.32030487060547
71,0.0008456468349322677,37.3778076171875,0.0007192332996055484,37.31303405761719
72,0.0008441302343271673,37.378700256347656,0.0007190762553364038,37.316009521484375
73,0.0008474980713799596,37.37392807006836,0.000718760013114661,37.329429626464844
74,0.0008461992838419974,37.38286590576172,0.0007188601302914321,37.31993865966797
75,0.0008490299223922193,37.380680084228516,0.0007187296869233251,37.32563781738281
76,0.0008437290671281517,37.38616180419922,0.0007186899892985821,37.330406188964844
77,0.0008449546876363456,37.397438049316406,0.0007187845185399055,37.32478713989258
78,0.0008471880573779345,37.39350891113281,0.00071844452759251,37.332271575927734
79,0.0008433757466264069,37.39371871948242,0.0007185857393778861,37.3391227722168
80,0.0008467937586829066,37.379207611083984,0.000718678580597043,37.3321418762207
81,0.0008454403723590076,37.38700866699219,0.0007185280555859208,37.33816146850586
82,0.0008473829366266727,37.39296340942383,0.0007184527348726988,37.33701705932617
