epoch,loss,psnr,val_loss,val_psnr
0,0.007322307210415602,25.252458572387695,0.002687071682885289,27.86504364013672
1,0.002059217309579253,29.4505558013916,0.0016907626995816827,30.169557571411133
2,0.001669502118602395,30.61383628845215,0.0014956016093492508,30.900293350219727
3,0.0015409524785354733,31.170589447021484,0.0014432851457968354,30.980653762817383
4,0.0014657436404377222,31.568986892700195,0.0013401125324890018,31.69414710998535
5,0.0014098802348598838,31.88481903076172,0.001289586303755641,32.0312614440918
6,0.0013659101678058505,32.18144607543945,0.0012510176748037338,32.248558044433594
7,0.0013231629272922873,32.457942962646484,0.0012301240349188447,32.34498596191406
8,0.0012900939909741282,32.681636810302734,0.0011956978123635054,32.64633560180664
9,0.0012728228466585279,32.84758758544922,0.0012732597533613443,31.69008445739746
10,0.0012528970837593079,33.01625061035156,0.0011583503801375628,32.94451141357422
11,0.0012363595888018608,33.145320892333984,0.0011426664423197508,33.091270446777344
12,0.0012207587715238333,33.27128601074219,0.001126929186284542,33.250022888183594
13,0.0012071324745193124,33.37546920776367,0.0011172018712386489,33.33405685424805
14,0.0012033645762130618,33.43882751464844,0.0011098134564235806,33.37514114379883
15,0.0011899204691872,33.51050567626953,0.0011112113716080785,33.26876449584961
16,0.0011865204432979226,33.572479248046875,0.0010950581636279821,33.50783920288086
17,0.0011765980161726475,33.624813079833984,0.0010891157435253263,33.565364837646484
18,0.0011765367817133665,33.67174530029297,0.001095406012609601,33.43003463745117
19,0.001169011346064508,33.7122802734375,0.0010824077762663364,33.61688232421875
20,0.001165311667136848,33.74627685546875,0.00107857515104115,33.654632568359375
21,0.0011630540248006582,33.77232360839844,0.0010841593611985445,33.52050018310547
22,0.0011552420910447836,33.82529830932617,0.001071197330020368,33.74648666381836
23,0.0011535442899912596,33.83149719238281,0.0010703271254897118,33.71806716918945
24,0.0011508595198392868,33.874088287353516,0.00112367223482579,32.89014434814453
25,0.0011519633699208498,33.87323760986328,0.0010620307875797153,33.818294525146484
26,0.0011493159690871835,33.91317367553711,0.0010608372977003455,33.87734603881836
27,0.0011450638994574547,33.933807373046875,0.001062189694494009,33.78720474243164
28,0.0011396906338632107,33.945804595947266,0.0010594759369269013,33.84120559692383
29,0.001141850370913744,33.96890640258789,0.0010636784136295319,33.74177551269531
30,0.0011324487859383225,34.10285568237305,0.0010525536490604281,33.93585205078125
31,0.001133572543039918,34.0906982421875,0.0010529791470617056,33.934383392333984
32,0.0011348683619871736,34.094417572021484,0.0010533881140872836,33.88771057128906
33,0.001128281350247562,34.11725616455078,0.001049026963301003,33.96995544433594
34,0.0011288129026070237,34.124229431152344,0.0010516529437154531,33.89963150024414
35,0.0011291769333183765,34.135257720947266,0.0010466190287843347,33.99717330932617
36,0.00113052933011204,34.13429260253906,0.0010520868236199021,33.87187194824219
37,0.0011235143756493926,34.16136932373047,0.0010458525503054261,33.98113250732422
38,0.001125898095779121,34.15940856933594,0.0010493183508515358,33.90047073364258
39,0.0011219718726351857,34.21551513671875,0.0010448213433846831,33.9901008605957
40,0.0011230229865759611,34.21522521972656,0.001046153251081705,33.95988082885742
41,0.0011203692993149161,34.22780227661133,0.0010415422730147839,34.059295654296875
42,0.0011195715051144361,34.23405075073242,0.0010443589417263865,33.972896575927734
43,0.0011199569562450051,34.23740768432617,0.0010420149192214012,34.00221252441406
44,0.0011210349621251225,34.22664260864258,0.0010440486948937178,33.96933364868164
45,0.0011154126841574907,34.26918411254883,0.001039760885760188,34.04995346069336
